title,price,area,rooms,url,city,address,district
"Jar | Watzenrodego | 2 Pokoje | 51,27  m2 |Garaż",558843,51.27,2,https://www.otodom.pl/pl/oferta/jar-watzenrodego-2-pokoje-51-27-m2-garaz-ID4w0RJ,Toruń,no address,Wrzosy
Atrakcyjne mieszkanie w świetnej lokalizacji,510000,51,2,https://www.otodom.pl/pl/oferta/atrakcyjne-mieszkanie-w-swietnej-lokalizacji-ID4wTbP,Toruń,ul. św. Józefa ,Bielany
"Mieszkanie, super oferta której szukaliście...",450000,71.68,3,https://www.otodom.pl/pl/oferta/mieszkanie-super-oferta-ktorej-szukaliscie-ID4voLA,Toruń,no address,Mokre
"Jasne, 2 pokoje, rozkładowe",309000,36,2,https://www.otodom.pl/pl/oferta/jasne-2-pokoje-rozkladowe-ID4wYIQ,Toruń,no address,Rubinkowo
"Komfortowe 70 m2 w świetnej lokalizacji, garaż.",820000,70.63,3,https://www.otodom.pl/pl/oferta/komfortowe-70-m2-w-swietnej-lokalizacji-garaz-ID4wGKa,Toruń,ul. Tadeusza Kościuszki 66,Mokre
"48,5 m2, 3 pokoje, po remoncie, balkon, Rubinkowo!",479000,48.5,3,https://www.otodom.pl/pl/oferta/48-5-m2-3-pokoje-po-remoncie-balkon-rubinkowo-ID4vvMH,Toruń,no address,Rubinkowo
"Jar- z miejscem postojowym, do wprowadzenia!",459000,29.97,1,https://www.otodom.pl/pl/oferta/jar-z-miejscem-postojowym-do-wprowadzenia-ID4vvAb,Toruń,no address,Stare Miasto
3 pokojowe z widokiem na Rynek Nowomiejski,349000,48,3,https://www.otodom.pl/pl/oferta/3-pokojowe-z-widokiem-na-rynek-nowomiejski-ID4vvb0,Toruń,no address,Mokre
Kawalerka na start lub inwestycję Świętopełka,230000,23.84,1,https://www.otodom.pl/pl/oferta/kawalerka-na-start-lub-inwestycje-swietopelka-ID4wXyf,Toruń,ul. Świętopełka ,Mokre
"inwestycja z potencjałem i ROI 8%, ul.Gołębia",550000,61.6,5,https://www.otodom.pl/pl/oferta/inwestycja-z-potencjalem-i-roi-8-ul-golebia-ID4wXzU,Toruń,ul. Gołębia ,Jakubskie Przedmieście
"3 pokoje,62,6m2,|Sz.Chełmińska|blok z cegły",449000,62.6,3,https://www.otodom.pl/pl/oferta/3-pokoje-62-6m2-sz-chelminska-blok-z-cegly-ID4wvQk,Toruń,no address,Chełmińskie Przedmieście
"Mieszkanie 50 m2, 1p. Chełmińskie",435000,50.1,2,https://www.otodom.pl/pl/oferta/mieszkanie-50-m2-1p-chelminskie-ID4vwol,Toruń,szosa Chełmińska ,Chełmińskie Przedmieście
"Mieszkanie na sprzedaż, Toruń",460000,48.6,2,https://www.otodom.pl/pl/oferta/mieszkanie-na-sprzedaz-torun-ID4vwma,Toruń,no address,Stare Miasto
"4-pokojowe, Bielany",675000,78,4,https://www.otodom.pl/pl/oferta/4-pokojowe-bielany-ID4vwfQ,Toruń,no address,Bydgoskie Przedmieście
Mieszkanie w nowym budownictwie 53 m2,529000,53.12,2,https://www.otodom.pl/pl/oferta/mieszkanie-w-nowym-budownictwie-53-m2-ID4vwdE,Toruń,ul. Łódzka ,Stawki
"Mieszkanie w centrum, 4 pokoje, miejsce postojowe",879000,82,4,https://www.otodom.pl/pl/oferta/mieszkanie-w-centrum-4-pokoje-miejsce-postojowe-ID4vuY9,Toruń,no address,Stare Miasto
Trzypokojowe z winda i miejscem postojowym.,595000,55.86,3,https://www.otodom.pl/pl/oferta/trzypokojowe-z-winda-i-miejscem-postojowym-ID4vu8j,Toruń,no address,Bydgoskie Przedmieście
Na Jarze Do Wprowadzenia.,415000,32.76,2,https://www.otodom.pl/pl/oferta/na-jarze-do-wprowadzenia-ID4vu8f,Toruń,no address,Wrzosy
"Podgórna 2-pokojowe, od zaraz",475000,51,2,https://www.otodom.pl/pl/oferta/podgorna-2-pokojowe-od-zaraz-ID4vu3V,Toruń,ul. Podgórna ,Mokre
3 pokoje blisko Starówki z widokiem na Wisłę,499000,47,3,https://www.otodom.pl/pl/oferta/3-pokoje-blisko-starowki-z-widokiem-na-wisle-ID4vbvS,Toruń,szosa Lubicka ,Jakubskie Przedmieście
"Blisko centrum, Piękne 3 pokojowe na parterze",458000,46,3,https://www.otodom.pl/pl/oferta/blisko-centrum-piekne-3-pokojowe-na-parterze-ID4uLld,Toruń,no address,Mokre
"Osiedle zamknięte, przy parku, cegła, 2 piętro",595000,63,3,https://www.otodom.pl/pl/oferta/osiedle-zamkniete-przy-parku-cegla-2-pietro-ID4vtvY,Toruń,no address,Rybaki
Zachód słońca nad rzeką? Zamieszkaj w Vinea,928710,54.63,3,https://www.otodom.pl/pl/oferta/zachod-slonca-nad-rzeka-zamieszkaj-w-vinea-ID4vsWU,Toruń,ul. Winnica ,Winnica
"Styl, światło i Wisła – apartament Vinea",682370,52.49,3,https://www.otodom.pl/pl/oferta/styl-swiatlo-i-wisla-apartament-vinea-ID4vsUG,Toruń,ul. Winnica ,Winnica
Dwa pokoje 43m2,460000,43,2,https://www.otodom.pl/pl/oferta/dwa-pokoje-43m2-ID4vsQn,Toruń,no address,Chełmińskie Przedmieście
"Balkon, klimatyzacja, osiedle zamknięte",399000,45,2,https://www.otodom.pl/pl/oferta/balkon-klimatyzacja-osiedle-zamkniete-ID4vsPD,Toruń,no address,Stawki
"Cegła, niski czynsz, dobra lokalizacja",430000,46.2,2,https://www.otodom.pl/pl/oferta/cegla-niski-czynsz-dobra-lokalizacja-ID4vsPA,Toruń,no address,Koniuchy
"Blisko starówki, teren zamknięty, garaż",565000,68.3,3,https://www.otodom.pl/pl/oferta/blisko-starowki-teren-zamkniety-garaz-ID4vgDB,Toruń,no address,Stare Miasto
"Piernikowe Osiedle,Budlex, wysoki standard !",550000,52.4,2,https://www.otodom.pl/pl/oferta/piernikowe-osiedle-budlex-wysoki-standard-ID4wSp7,Toruń,no address,Jakubskie Przedmieście
Słoneczne mieszkanie w dobrej lokalizacji.,349000,43.98,2,https://www.otodom.pl/pl/oferta/sloneczne-mieszkanie-w-dobrej-lokalizacji-ID4vsCi,Toruń,ul. gen. Ignacego Prądzyńskiego ,Jakubskie Przedmieście
94 metrowe 3 pokojowe wyremontowane w kamienicy,550000,94,3,https://www.otodom.pl/pl/oferta/94-metrowe-3-pokojowe-wyremontowane-w-kamienicy-ID4u2u9,Toruń,no address,Podgórz
Kompaktowy apartament z ogrodem – lokata kapitału,331986,25.3,1,https://www.otodom.pl/pl/oferta/kompaktowy-apartament-z-ogrodem-lokata-kapitalu-ID4vsc9,Toruń,ul. Grudziądzka ,Koniuchy
Apartament z ogródkiem w Aviatorze,435699,33.41,2,https://www.otodom.pl/pl/oferta/apartament-z-ogrodkiem-w-aviatorze-ID4vsaq,Toruń,ul. Grudziądzka ,Koniuchy
Rodzinne 3 pokoje z balkonem Winnica,524088,60.24,3,https://www.otodom.pl/pl/oferta/rodzinne-3-pokoje-z-balkonem-winnica-ID4vs5b,Toruń,ul. Lubicka ,Jakubskie Przedmieście
"Włocławska 1, Toruń",no price,,unknown number of rooms,https://www.otodom.pl/pl/oferta/wloclawska-1-torun-ID4pB52,Toruń,ul. Włocławska ,Stawki
Dzień pokazowy 30.05 od godziny 16:30,359000,27.67,1,https://www.otodom.pl/pl/oferta/dzien-pokazowy-30-05-od-godziny-1630-ID4v0Of,Toruń,ul. Henryka Strobanda ,Wrzosy
"3 pokojowe, przy centrum",415000,46.34,3,https://www.otodom.pl/pl/oferta/3-pokojowe-przy-centrum-ID4vreD,Toruń,no address,Chełmińskie Przedmieście
kawalerka na sprzedaż ul.lotników,330400,35.53,1,https://www.otodom.pl/pl/oferta/kawalerka-na-sprzedaz-ul-lotnikow-ID4w5l0,Toruń,no address,Stare Miasto
"MIESZKANIE 2 pokojowe PO REMONCIE 54,70M",503200,54.7,2,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-po-remoncie-54-70m-ID4wHmO,Toruń,no address,Chełmińskie Przedmieście
"mieszkanie 2  pokoje 54,7m ul małachowskiego",511500,54.7,2,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokoje-54-7m-ul-malachowskiego-ID4v9Mz,Toruń,no address,Stare Miasto
Doskonałe położenie z szybkim dojazdem do centrum,547900,54.74,2,https://www.otodom.pl/pl/oferta/doskonale-polozenie-z-szybkim-dojazdem-do-centrum-ID4vlWK,Toruń,no address,Jakubskie Przedmieście
"Deweloperskie, centrum miasta, pewna inwestycyja",491400,42,2,https://www.otodom.pl/pl/oferta/deweloperskie-centrum-miasta-pewna-inwestycyja-ID4uBfD,Toruń,no address,Stare Miasto
Mieszkania w stanie deweloperskim 0%,594154,52.58,3,https://www.otodom.pl/pl/oferta/mieszkania-w-stanie-deweloperskim-0-ID4us12,Toruń,szosa Lubicka 44,Winnica
Centrum mieszkania z widokiem na Wisłę,878790,79.89,3,https://www.otodom.pl/pl/oferta/centrum-mieszkania-z-widokiem-na-wisle-ID4uqp9,Toruń,szosa Lubicka 44,Winnica
3 Pokoje! Widok Na Wisłę! Parking! Teren Ogrodzony,499000,47,3,https://www.otodom.pl/pl/oferta/3-pokoje-widok-na-wisle-parking-teren-ogrodzony-ID4v1DI,Toruń,no address,Rubinkowo
Dzień pokazowy 26 czerwca ( czwartek ),790000,115.5,4,https://www.otodom.pl/pl/oferta/dzien-pokazowy-26-czerwca-czwartek-ID4vqlb,Toruń,ul. Wiązowa ,Mokre
Apartament z garażem w Centrum !,1350000,130.74,4,https://www.otodom.pl/pl/oferta/apartament-z-garazem-w-centrum-ID4vpZ8,Toruń,no address,Chełmińskie Przedmieście
"Dwa rozkładowe pokoje, oddzielna kuchnia, winda",325000,39.01,2,https://www.otodom.pl/pl/oferta/dwa-rozkladowe-pokoje-oddzielna-kuchnia-winda-ID4vpTn,Toruń,no address,Mokre
Warty uwagi apartament dostepny od zaraz,749000,90,3,https://www.otodom.pl/pl/oferta/warty-uwagi-apartament-dostepny-od-zaraz-ID4q3oo,Toruń,no address,Bydgoskie Przedmieście
Umeblowane 3-pokojowe 61m2 duża loggia,469000,61,3,https://www.otodom.pl/pl/oferta/umeblowane-3-pokojowe-61m2-duza-loggia-ID4vpOi,Toruń,szosa Lubicka ,Rubinkowo
Na sprzedaż mieszkanie 3 pokojowe!,349000,43.88,3,https://www.otodom.pl/pl/oferta/na-sprzedaz-mieszkanie-3-pokojowe-ID4wlgJ,Toruń,no address,Bydgoskie Przedmieście
Idealne do zamieszkania.,465000,54,2,https://www.otodom.pl/pl/oferta/idealne-do-zamieszkania-ID4uW3p,Toruń,no address,Chełmińskie Przedmieście
3 pokoje na parterze na os. Mokre.,395000,56.8,3,https://www.otodom.pl/pl/oferta/3-pokoje-na-parterze-na-os-mokre-ID4vmQH,Toruń,no address,Mokre
3-pokojowa perełka - zobacz koniecznie. Osiedle Młodych,475000,51,3,https://www.otodom.pl/pl/oferta/3-pokojowa-perelka-zobacz-koniecznie-osiedle-mlodych-ID4vgyv,Toruń,ul. Józefa Ignacego Kraszewskiego ,Osiedle Młodych
3 pokojowe 60m2 z bakonem - świetna lokalizacja !,450000,60,3,https://www.otodom.pl/pl/oferta/3-pokojowe-60m2-z-bakonem-swietna-lokalizacja-ID4tV9Y,Toruń,ul. Legionów ,Chełmińskie Przedmieście
"Umk 600m dwupokojowe z opcją trzech, wysoki parter",450000,48,2,https://www.otodom.pl/pl/oferta/umk-600m-dwupokojowe-z-opcja-trzech-wysoki-parter-ID4vpyj,Toruń,no address,Stare Miasto
Słoneczne mieszkanie z balkonem | 0% prowizji,299000,47.9,2,https://www.otodom.pl/pl/oferta/sloneczne-mieszkanie-z-balkonem-0-prowizji-ID4r7yD,Toruń,ul. Bliska ,Podgórz
Dzień pokazowy 30.05 od godziny 16:30,359000,27.67,1,https://www.otodom.pl/pl/oferta/dzien-pokazowy-30-05-od-godziny-1630-ID4v0Of,Toruń,ul. Henryka Strobanda ,Wrzosy
"Parter, 2 pokoje, taras, osiedle Cztery Pory Roku",509900,42.11,2,https://www.otodom.pl/pl/oferta/parter-2-pokoje-taras-osiedle-cztery-pory-roku-ID4vpcd,Toruń,no address,Stawki
Dwa pokoje 44m2 z,329000,44,2,https://www.otodom.pl/pl/oferta/dwa-pokoje-44m2-z-ID4vovX,Toruń,ul. Władysława Warneńczyka ,Mokre
"Jar | Watzenrodego | 2 Pokoje | 41,74 m2",425330,41.74,2,https://www.otodom.pl/pl/oferta/jar-watzenrodego-2pokoje-41-74-m2-ID4vmQW,Toruń,no address,Wrzosy
"Piękne Mieszkanie O Powierzchni 68,80 M2",619000,68.8,3,https://www.otodom.pl/pl/oferta/piekne-mieszkanie-o-powierzchni-68-80-m2-ID4uUuc,Toruń,ul. Konopackich ,Jakubskie Przedmieście
"mieszkanie 70 m2, widok na Wisłę i Starówkę",719999,70,3,https://www.otodom.pl/pl/oferta/mieszkanie-70-m2-widok-na-wisle-i-starowke-ID4wAOu,Toruń,ul. Przy Skarpie ,Na Skarpie
Stylowy apartament przy Bulwarze Filadelfijskim,499000,35,1,https://www.otodom.pl/pl/oferta/stylowy-apartament-przy-bulwarze-filadelfijskim-ID4vo34,Toruń,no address,Stare Miasto
3-pokojowe mieszkanie na Stawkach,479000,51.24,3,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-na-stawkach-ID4vnZM,Toruń,ul. Szuwarów ,Stawki
Nowe! W pełni wyposażone mieszkanie pod klucz!,479000,36.72,2,https://www.otodom.pl/pl/oferta/nowe-w-pelni-wyposazone-mieszkanie-pod-klucz-ID4wVwd,Toruń,no address,Stawki
"Jar | Watzenrodego | 4 Pokoje | 59,99 m2",549310,59.99,4,https://www.otodom.pl/pl/oferta/jar-watzenrodego-4pokoje-59-99m2-ID4vmQX,Toruń,no address,Wrzosy
"Mieszkanie, 35,15 m², Toruń",423000,35.15,2,https://www.otodom.pl/pl/oferta/mieszkanie-35-15-m-torun-ID4vmE3,Toruń,no address,Wrzosy
"Duże, ustawne mieszkanie w cegle, 83 m2, Koniuchy",899000,82.59,4,https://www.otodom.pl/pl/oferta/duze-ustawne-mieszkanie-w-cegle-83-m2-koniuchy-ID4vmCF,Toruń,ul. Kozacka ,Koniuchy
Nowa niższa cena. Doskonałe polożenie.,593712,70.68,2,https://www.otodom.pl/pl/oferta/nowa-nizsza-cena-doskonale-polozenie-ID4vmlF,Toruń,szosa Lubicka ,Jakubskie Przedmieście
Doskonałe położenie z szybkim dojazdem do centrum,409168,38.24,2,https://www.otodom.pl/pl/oferta/doskonale-polozenie-z-szybkim-dojazdem-do-centrum-ID4vlWN,Toruń,no address,Jakubskie Przedmieście
Doskonałe położenie z szybkim dojazdem do centrum,409489,38.27,2,https://www.otodom.pl/pl/oferta/doskonale-polozenie-z-szybkim-dojazdem-do-centrum-ID4vlWL,Toruń,no address,Jakubskie Przedmieście
Pachnące nowością 2 pokojowe na Polnej,559000,46.51,2,https://www.otodom.pl/pl/oferta/pachnace-nowoscia-2-pokojowe-na-polnej-ID4vlIp,Toruń,no address,Osiedle Przy Lesie
Mieszkanie Ul. Zbożowa W Toruniiu,375000,52,2,https://www.otodom.pl/pl/oferta/mieszkanie-ul-zbozowa-w-toruniiu-ID4qJhp,Toruń,ul. Zbożowa ,Wrzosy
Mieszkanie 2 pokoje pierwsze piętro Wrzosy Zbożowa,515000,50.9,2,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokoje-pierwsze-pietro-wrzosy-zbozowa-ID4w5al,Toruń,ul. Zbożowa ,Wrzosy
Rusa Legionów 49 m2 trzypokojowe 1 piętro z loggią,450000,48.65,3,https://www.otodom.pl/pl/oferta/rusa-legionow-49-m2-trzypokojowe-1-pietro-z-loggia-ID4wTkX,Toruń,no address,Stare Miasto
Osiedle Naturia !!! 3 Pokoje !!!!,869000,71.61,3,https://www.otodom.pl/pl/oferta/osiedle-naturia-3-pokoje-ID4wTQB,Toruń,no address,Wrzosy
Mieszkanie 3 Pokoje !!!! Mokre!!!!,519000,85.49,3,https://www.otodom.pl/pl/oferta/mieszkanie-3-pokoje-mokre-ID4v4Bf,Toruń,no address,Mokre
"Mieszkanie, 68,31 m², Toruń",1040000,68.31,3,https://www.otodom.pl/pl/oferta/mieszkanie-68-31-m-torun-ID4wwXa,Toruń,no address,Rubinkowo
"Mieszkanie z garderobą, Koniuchy cegła parter",325000,37,1,https://www.otodom.pl/pl/oferta/mieszkanie-z-garderoba-koniuchy-cegla-parter-ID4wwXb,Toruń,no address,Koniuchy
"Najtaniej przy Umk, dwa pokoje, balkon, 37m2",295000,37,2,https://www.otodom.pl/pl/oferta/najtaniej-przy-umk-dwa-pokoje-balkon-37m2-ID4wZJi,Toruń,ul. Juliana Fałata ,Bydgoskie Przedmieście
Rozkładowe mieszkanie na ulica Wojska Polskiego,420000,55,3,https://www.otodom.pl/pl/oferta/rozkladowe-mieszkanie-na-ulica-wojska-polskiego-ID4wqpU,Toruń,no address,Mokre
Włocławska 2 pokoje niskie pięto po remoncie!,469000,46.3,2,https://www.otodom.pl/pl/oferta/wloclawska-2-pokoje-niskie-pieto-po-remoncie-ID4vghO,Toruń,no address,Czerniewice
Na sprzedaż mieszkanie Toruń ul. Niesiołowskiego,290000,35.7,2,https://www.otodom.pl/pl/oferta/na-sprzedaz-mieszkanie-torun-ul-niesiolowskiego-ID4vkbf,Toruń,ul. Tymona Niesiołowskiego ,Rubinkowo
"Mieszkanie, 43,26 m², Toruń",430000,43.26,2,https://www.otodom.pl/pl/oferta/mieszkanie-43-26-m-torun-ID4vjSL,Toruń,no address,Podgórz
Sosnowy las Bezpośrednio,869000,82,2,https://www.otodom.pl/pl/oferta/sosnowy-las-bezposrednio-ID4vjEX,Toruń,ul. Strzałowa ,Rudak
Mieszkanie z umeblowaniem - Centrum - 5790 zł/m2,495000,85.49,3,https://www.otodom.pl/pl/oferta/mieszkanie-z-umeblowaniem-centrum-5790-zl-m2-ID4wvQl,Toruń,no address,Mokre
Podgórz|63 Pułku Piechoty| 3 Pokoje | 64 m2,554000,64,3,https://www.otodom.pl/pl/oferta/podgorz-63-pulku-piechoty-3-pokoje-64-m2-ID4ssl1,Toruń,no address,Podgórz
"Parter, 2 pokoje, taras, osiedle Cztery Pory Roku",509900,42.11,2,https://www.otodom.pl/pl/oferta/parter-2-pokoje-taras-osiedle-cztery-pory-roku-ID4vpcd,Toruń,no address,Stawki
"Grand Lubicz Apartments 59,48 m2 + Taras 20,76 m2",639410,59.48,2,https://www.otodom.pl/pl/oferta/grand-lubicz-apartments-59-48-m2-taras-20-76-m2-ID4vjfg,Toruń,no address,Bielawy
"Wysoki standard, 2 balkony, garderoba",813000,58.08,2,https://www.otodom.pl/pl/oferta/wysoki-standard-2-balkony-garderoba-ID4vjeg,Toruń,no address,Stawki
"Osiedle Młodych, pierwsze piętro, balkon, 3-pokoje",425000,50,3,https://www.otodom.pl/pl/oferta/osiedle-mlodych-pierwsze-pietro-balkon-3-pokoje-ID4vioV,Toruń,no address,Osiedle Młodych
2 pokoje w nowym budownictwie blisko St. Miasta,750000,50.48,2,https://www.otodom.pl/pl/oferta/2-pokoje-w-nowym-budownictwie-blisko-st-miasta-ID4wDLQ,Toruń,ul. Bawarczyków ,Chełmińskie Przedmieście
3-pokojowe mieszkanie w Centrum!,565000,68.3,3,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-w-centrum-ID4vicv,Toruń,ul. Dobrzyńska ,Stare Miasto
2 pokoje- do remontu- Rubinkowo,283000,32.3,2,https://www.otodom.pl/pl/oferta/2-pokoje-do-remontu-rubinkowo-ID4vhcj,Toruń,no address,Rubinkowo
4 pokoje 2 łazienki Po remoncie Widok na park,899000,105,5,https://www.otodom.pl/pl/oferta/4-pokoje-2-lazienki-po-remoncie-widok-na-park-ID4wph6,Toruń,no address,Bydgoskie Przedmieście
Apartament w parku z tarasem na dachu,2299000,104.45,3,https://www.otodom.pl/pl/oferta/apartament-w-parku-z-tarasem-na-dachu-ID4wp35,Toruń,ul. Jana Matejki ,Bydgoskie Przedmieście
3 mieszkania w jednym Wysoki zwrot z inwestycji,1349000,108.45,4,https://www.otodom.pl/pl/oferta/3-mieszkania-w-jednym-wysoki-zwrot-z-inwestycji-ID4tRQS,Toruń,szosa Bydgoska ,Rybaki
3 mieszkania Taras na dachu 180m2 Widok na Wisłę,3799000,257.79,8,https://www.otodom.pl/pl/oferta/3-mieszkania-taras-na-dachu-180m2-widok-na-wisle-ID4nAZk,Toruń,szosa Lubicka ,Jakubskie Przedmieście
Taras na dachu z widokiem na Wisłę Wysoki standard,1800000,107.12,3,https://www.otodom.pl/pl/oferta/taras-na-dachu-z-widokiem-na-wisle-wysoki-standard-ID4mAX7,Toruń,szosa Lubicka ,Jakubskie Przedmieście
Luksusowy loft z ogródkiem w samym sercu miasta,2120000,92,4,https://www.otodom.pl/pl/oferta/luksusowy-loft-z-ogrodkiem-w-samym-sercu-miasta-ID4tZ4P,Toruń,no address,Stare Miasto
"2 pokoje, duży balkon. Stawki",399000,45,2,https://www.otodom.pl/pl/oferta/2-pokoje-duzy-balkon-stawki-ID4vfbk,Toruń,no address,Stawki
Mieszkanie 3-pokojowe w dobrej lokalizacji.,459000,49.8,3,https://www.otodom.pl/pl/oferta/mieszkanie-3-pokojowe-w-dobrej-lokalizacji-ID4veBR,Toruń,no address,Chełmińskie Przedmieście
3-Pokojowe mieszkanie | Osiedle Winnica Toruń,563993,63.37,3,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-osiedle-winnica-torun-ID4veAr,Toruń,no address,Winnica
"Kawalerka ""Wejdź i Mieszkaj""! Świetna lokalizacja",499000,32,2,https://www.otodom.pl/pl/oferta/kawalerka-wejdz-i-mieszkaj-swietna-lokalizacja-ID4veg8,Toruń,ul. Targowa ,Jakubskie Przedmieście
Klimatyczne 68m2*PARTER*Balkon,530000,68.09,3,https://www.otodom.pl/pl/oferta/klimatyczne-68m2parterbalkon-ID4wyw7,Toruń,ul. mjr. Ludwika Idzikowskiego ,Podgórz
Mokre. Mieszkanie z ujmującym widokiem na starówkę,350000,45.9,3,https://www.otodom.pl/pl/oferta/mokre-mieszkanie-z-ujmujacym-widokiem-na-starowke-ID4v2Td,Toruń,no address,Mokre
"wysoki parter, blok, 2 pokoje z opcją 3, po remonc",399000,48,2,https://www.otodom.pl/pl/oferta/wysoki-parter-blok-2-pokoje-z-opcja-3-po-remonc-ID4v6Ds,Toruń,no address,Rubinkowo
3 pokoje Do Remontu- 10 minut do centrum!,369000,49.4,3,https://www.otodom.pl/pl/oferta/3-pokoje-do-remontu-10-minut-do-centrum-ID4wbyl,Toruń,no address,Mokre
Nowe mieszkanie Smart,550000,44,2,https://www.otodom.pl/pl/oferta/nowe-mieszkanie-smart-ID4vcqO,Toruń,ul. Henryka Strobanda ,Wrzosy
3-pokojowe rozkładowe mieszkanie na ul. Antczaka,410000,60.7,3,https://www.otodom.pl/pl/oferta/3-pokojowe-rozkladowe-mieszkanie-na-ul-antczaka-ID4vbAa,Toruń,ul. Antoniego Antczaka ,Jakubskie Przedmieście
"Rozkładowe,po remoncie,ogrodzony ter.,Chełmińskie",699000,73.4,4,https://www.otodom.pl/pl/oferta/rozkladowe-po-remoncie-ogrodzony-ter-chelminskie-ID4vbx7,Toruń,szosa Chełmińska ,Koniuchy
Mieszkanie na Stawkach 4km od centrum,539000,62.3,3,https://www.otodom.pl/pl/oferta/mieszkanie-na-stawkach-4km-od-centrum-ID4vbov,Toruń,ul. Włocławska ,Stawki
Szkoła i przedszkole bez przechodzenia przez ulicę,305000,39,2,https://www.otodom.pl/pl/oferta/szkola-i-przedszkole-bez-przechodzenia-przez-ulice-ID4wQ1e,Toruń,no address,Rubinkowo
IDEALNE POD WYNAJEM | 36 mkw | 1 piętro,no price,36.66,2,https://www.otodom.pl/pl/oferta/idealne-pod-wynajem-36-mkw-1-pietro-ID4ryNO,Toruń,ul. Jana Sobieskiego ,Jakubskie Przedmieście
Starówka- możliwość zrobienia 2 apartamentów,429000,69.93,3,https://www.otodom.pl/pl/oferta/starowka-mozliwosc-zrobienia-2-apartamentow-ID4uAuB,Toruń,no address,Stare Miasto
Przestronne 3-pokojowe mieszkanie blisko UMK,667000,66.94,3,https://www.otodom.pl/pl/oferta/przestronne-3-pokojowe-mieszkanie-blisko-umk-ID4vayU,Toruń,ul. Mikołaja Reja ,Bydgoskie Przedmieście
"Grand Lubicz Apartments 59,48 m2 + Taras 20,76 m2",639410,59.48,2,https://www.otodom.pl/pl/oferta/grand-lubicz-apartments-59-48-m2-taras-20-76-m2-ID4vjfg,Toruń,no address,Bielawy
"Na sprzedaż mieszkanie 73 m2, ul. Łyskowskiego, Toruń !",545000,73,4,https://www.otodom.pl/pl/oferta/na-sprzedaz-mieszkanie-73-m2-ul-lyskowskiego-torun-ID4vawx,Toruń,ul. Ignacego Łyskowskiego ,Rubinkowo
3 pokoje mieszkanie z balkonem i widokiem na Wisłę,499000,46.2,3,https://www.otodom.pl/pl/oferta/3-pokoje-mieszkanie-z-balkonem-i-widokiem-na-wisle-ID4vaea,Toruń,no address,Jakubskie Przedmieście
Kawalerka w sercu Torunia - zarabiasz!,252000,25.3,1,https://www.otodom.pl/pl/oferta/kawalerka-w-sercu-torunia-zarabiasz-ID4v9Qd,Toruń,ul. Grudziądzka ,Koniuchy
Jedyny blok z cegły na Rubinkowie,390000,49,2,https://www.otodom.pl/pl/oferta/jedyny-blok-z-cegly-na-rubinkowie-ID4v9hm,Toruń,ul. Ignacego Łyskowskiego ,Rubinkowo
Bezczynszowe M3 z ogródkiem i garażem!,329000,48.64,2,https://www.otodom.pl/pl/oferta/bezczynszowe-m3-z-ogrodkiem-i-garazem-ID4v8Xj,Toruń,no address,Stawki
"Boboli 36m2 balkon 2 piętro cegła, okazja!",319000,35.7,1,https://www.otodom.pl/pl/oferta/boboli-36m2-balkon-2-pietro-cegla-okazja-ID4wr12,Toruń,ul. św. Andrzeja Boboli ,Chełmińskie Przedmieście
"Dziewulskiego, 3 pokoje, parter",410000,60.6,3,https://www.otodom.pl/pl/oferta/dziewulskiego-3-pokoje-parter-ID4v7rO,Toruń,no address,Rubinkowo
2 pokoje ! budynek wolnostjący ! ogórdek!!!,340000,40.21,2,https://www.otodom.pl/pl/oferta/2-pokoje-budynek-wolnostjacy-ogordek-ID4v7p7,Toruń,no address,Mokre
"Okazja Tanio, dwa pokoje, balkon, 37m2",270000,36.6,2,https://www.otodom.pl/pl/oferta/okazja-tanio-dwa-pokoje-balkon-37m2-ID4v64I,Toruń,ul. Heleny Piskorskiej ,Rubinkowo
Doskonałe położenie z szybkim dojazdem do centrum,436800,39,2,https://www.otodom.pl/pl/oferta/doskonale-polozenie-z-szybkim-dojazdem-do-centrum-ID45wA4,Toruń,szosa Lubicka ,Jakubskie Przedmieście
"Mokre, wysoki parter, garderoba, osobna kuchnia",625000,68.05,3,https://www.otodom.pl/pl/oferta/mokre-wysoki-parter-garderoba-osobna-kuchnia-ID4uzBq,Toruń,no address,Mokre
